"http://dbpedia.org/resource/Leutongey"	"Леутонгей (вулкан)"	"http://dbpedia.org/resource/Sredinny_Range"	"http://dbpedia.org/resource/Category:Mountains_of_the_Kamchatka_Peninsula"
"http://dbpedia.org/resource/Leutongey"	"Леутонгей (вулкан)"	"http://dbpedia.org/resource/Sredinny_Range"	"http://dbpedia.org/resource/Category:Volcanoes_of_the_Kamchatka_Peninsula"
"http://dbpedia.org/resource/Leutongey"	"Леутонгей (вулкан)"	"http://dbpedia.org/resource/Sredinny_Range"	"http://dbpedia.org/resource/Category:Holocene_Asia"
"http://dbpedia.org/resource/Leutongey"	"Леутонгей (вулкан)"	"http://dbpedia.org/resource/Sredinny_Range"	"http://dbpedia.org/resource/Category:Holocene_volcanoes"
"http://dbpedia.org/resource/Leutongey"	"Леутонгей (вулкан)"	"http://dbpedia.org/resource/Sredinny_Range"	"http://dbpedia.org/resource/Category:Shield_volcanoes"
"http://dbpedia.org/resource/Leutongey"	"Леутонгей (вулкан)"	"http://dbpedia.org/resource/Sredinny_Range"	"http://dbpedia.org/resource/Category:Mountains_of_the_Kamchatka_Peninsula"
"http://dbpedia.org/resource/Leutongey"	"Леутонгей (вулкан)"	"http://dbpedia.org/resource/Sredinny_Range"	"http://dbpedia.org/resource/Category:Volcanoes_of_the_Kamchatka_Peninsula"
"http://dbpedia.org/resource/Leutongey"	"Леутонгей (вулкан)"	"http://dbpedia.org/resource/Sredinny_Range"	"http://dbpedia.org/resource/Category:Holocene_Asia"
"http://dbpedia.org/resource/Mount_Livadiyskaya"	"Ливадийская (гора)"	"http://dbpedia.org/resource/Livadiysky_Range"	"http://dbpedia.org/resource/Category:Landforms_of_the_Russian_Far_East"
"http://dbpedia.org/resource/Mount_Livadiyskaya"	"Ливадийская (гора)"	"http://dbpedia.org/resource/Livadiysky_Range"	"http://dbpedia.org/resource/Category:Mountains_of_Russia"
