"http://dbpedia.org/resource/Bolshoy_Irgiz_River"	"Большой Иргиз"		"http://dbpedia.org/resource/Category:Rivers_of_Saratov_Oblast"
"http://dbpedia.org/resource/Bolshoy_Irgiz_River"	"Большой Иргиз"		"http://dbpedia.org/resource/Category:Rivers_of_Samara_Oblast"
"http://dbpedia.org/resource/Bolshoy_Irgiz_River"	"Большой Иргиз"		"http://dbpedia.org/resource/Category:Rivers_of_Saratov_Oblast"
"http://dbpedia.org/resource/Bolshoy_Irgiz_River"	"Большой Иргиз"		"http://dbpedia.org/resource/Category:Rivers_of_Samara_Oblast"
"http://dbpedia.org/resource/Bolshoy_Irgiz_River"	"Большой Иргиз"		"http://dbpedia.org/resource/Category:Rivers_of_Saratov_Oblast"
"http://dbpedia.org/resource/Bolshoy_Kundysh_River"	"Большой Кундыш"		"http://dbpedia.org/resource/Category:Volga_basin"
"http://dbpedia.org/resource/Bolshoy_Kundysh_River"	"Большой Кундыш"		"http://dbpedia.org/resource/Category:Rivers_of_Mari_El"
"http://dbpedia.org/resource/Bolshoy_Kundysh_River"	"Большой Кундыш"		"http://dbpedia.org/resource/Category:Volga_basin"
"http://dbpedia.org/resource/Bolshoy_Kundysh_River"	"Большой Кундыш"		"http://dbpedia.org/resource/Category:Rivers_of_Mari_El"
"http://dbpedia.org/resource/Tsivil_River"	"Большой Цивиль"		"http://dbpedia.org/resource/Category:Rivers_of_the_Chuvash_Republic"
"http://dbpedia.org/resource/Tsivil_River"	"Большой Цивиль"		"http://dbpedia.org/resource/Category:Rivers_of_the_Chuvash_Republic"
"http://dbpedia.org/resource/Bolshoy_Cheremshan_River"	"Большой Черемшан"		"http://dbpedia.org/resource/Category:Rivers_of_Samara_Oblast"
"http://dbpedia.org/resource/Bolshoy_Cheremshan_River"	"Большой Черемшан"		"http://dbpedia.org/resource/Category:Rivers_of_Tatarstan"
"http://dbpedia.org/resource/Bolshoy_Cheremshan_River"	"Большой Черемшан"		"http://dbpedia.org/resource/Category:Rivers_of_Ulyanovsk_Oblast"
"http://dbpedia.org/resource/Bubyl_River"	"Бубыл (приток Колвы)"		"http://dbpedia.org/resource/Category:Rivers_of_Perm_Krai"
"http://dbpedia.org/resource/Bubyl_River"	"Бубыл (приток Колвы)"		"http://dbpedia.org/resource/Category:Rivers_of_Perm_Krai"
"http://dbpedia.org/resource/Buzan_River"	"Бузан"		"http://dbpedia.org/resource/Category:Rivers_of_Astrakhan_Oblast"
"http://dbpedia.org/resource/Buzan_River"	"Бузан"		"http://dbpedia.org/resource/Category:Volga_basin"
"http://dbpedia.org/resource/Buzan_River"	"Бузан"		"http://dbpedia.org/resource/Category:Rivers_of_Astrakhan_Oblast"
"http://dbpedia.org/resource/Buzan_River"	"Бузан"		"http://dbpedia.org/resource/Category:Volga_basin"
"http://dbpedia.org/resource/Buy_River"	"Буй (приток Камы)"		"http://dbpedia.org/resource/Category:Volga_basin"
"http://dbpedia.org/resource/Buy_River"	"Буй (приток Камы)"		"http://dbpedia.org/resource/Category:Rivers_of_Bashkortostan"
"http://dbpedia.org/resource/Buy_River"	"Буй (приток Камы)"		"http://dbpedia.org/resource/Category:Rivers_of_Perm_Krai"
"http://dbpedia.org/resource/Buy_River"	"Буй (приток Камы)"		"http://dbpedia.org/resource/Category:Rivers_of_the_Udmurt_Republic"
"http://dbpedia.org/resource/Buy_River"	"Буй (приток Камы)"		"http://dbpedia.org/resource/Category:Volga_basin"
"http://dbpedia.org/resource/Buy_River"	"Буй (приток Камы)"		"http://dbpedia.org/resource/Category:Rivers_of_Bashkortostan"
"http://dbpedia.org/resource/Buy_River"	"Буй (приток Камы)"		"http://dbpedia.org/resource/Category:Rivers_of_Perm_Krai"
"http://dbpedia.org/resource/Buy_River"	"Буй (приток Камы)"		"http://dbpedia.org/resource/Category:Rivers_of_the_Udmurt_Republic"
"http://dbpedia.org/resource/Bula_River"	"Була (река)"		"http://dbpedia.org/resource/Category:Rivers_of_Tatarstan"
"http://dbpedia.org/resource/Bula_River"	"Була (река)"		"http://dbpedia.org/resource/Category:Rivers_of_the_Chuvash_Republic"
"http://dbpedia.org/resource/Bula_River"	"Була (река)"		"http://dbpedia.org/resource/Category:Rivers_of_Tatarstan"
"http://dbpedia.org/resource/Bula_River"	"Була (река)"		"http://dbpedia.org/resource/Category:Rivers_of_the_Chuvash_Republic"
"http://dbpedia.org/resource/Bula_River"	"Була (река)"		"http://dbpedia.org/resource/Category:Rivers_of_Tatarstan"
"http://dbpedia.org/resource/Bula_River"	"Була (река)"		"http://dbpedia.org/resource/Category:Rivers_of_the_Chuvash_Republic"
"http://dbpedia.org/resource/Bureya_River"	"Бурея (река)"		"http://dbpedia.org/resource/Category:Amur_basin"
"http://dbpedia.org/resource/Bureya_River"	"Бурея (река)"		"http://dbpedia.org/resource/Category:Rivers_of_Amur_Oblast"
"http://dbpedia.org/resource/Bureya_River"	"Бурея (река)"		"http://dbpedia.org/resource/Category:Rivers_of_Khabarovsk_Krai"
"http://dbpedia.org/resource/Bureya_River"	"Бурея (река)"		"http://dbpedia.org/resource/Category:Amur_basin"
"http://dbpedia.org/resource/Bureya_River"	"Бурея (река)"		"http://dbpedia.org/resource/Category:Rivers_of_Amur_Oblast"
"http://dbpedia.org/resource/Bureya_River"	"Бурея (река)"		"http://dbpedia.org/resource/Category:Rivers_of_Khabarovsk_Krai"
"http://dbpedia.org/resource/Büsein_River"	"Бусэин-Гол"		"http://dbpedia.org/resource/Category:Rivers_of_Mongolia"
"http://dbpedia.org/resource/Büsein_River"	"Бусэин-Гол"		"http://dbpedia.org/resource/Category:Rivers_of_Tuva"
"http://dbpedia.org/resource/Büsein_River"	"Бусэин-Гол"		"http://dbpedia.org/resource/Category:Rivers_of_Mongolia"
"http://dbpedia.org/resource/Büsein_River"	"Бусэин-Гол"		"http://dbpedia.org/resource/Category:Rivers_of_Tuva"
"http://dbpedia.org/resource/Vaga_River"	"Вага (приток Северной Двины)"		"http://dbpedia.org/resource/Category:Northern_Dvina_basin"
"http://dbpedia.org/resource/Vaga_River"	"Вага (приток Северной Двины)"		"http://dbpedia.org/resource/Category:Rivers_of_Arkhangelsk_Oblast"
"http://dbpedia.org/resource/Vaga_River"	"Вага (приток Северной Двины)"		"http://dbpedia.org/resource/Category:Rivers_of_Vologda_Oblast"
"http://dbpedia.org/resource/Vaga_River"	"Вага (приток Северной Двины)"		"http://dbpedia.org/resource/Category:Northern_Dvina_basin"
"http://dbpedia.org/resource/Vaga_River"	"Вага (приток Северной Двины)"		"http://dbpedia.org/resource/Category:Rivers_of_Arkhangelsk_Oblast"
"http://dbpedia.org/resource/Vaga_River"	"Вага (приток Северной Двины)"		"http://dbpedia.org/resource/Category:Rivers_of_Vologda_Oblast"
"http://dbpedia.org/resource/Vayenga_River"	"Ваеньга"		"http://dbpedia.org/resource/Category:Northern_Dvina_basin"
"http://dbpedia.org/resource/Vayenga_River"	"Ваеньга"		"http://dbpedia.org/resource/Category:Rivers_of_Arkhangelsk_Oblast"
"http://dbpedia.org/resource/Vayenga_River"	"Ваеньга"		"http://dbpedia.org/resource/Category:Northern_Dvina_basin"
"http://dbpedia.org/resource/Vayenga_River"	"Ваеньга"		"http://dbpedia.org/resource/Category:Rivers_of_Arkhangelsk_Oblast"
"http://dbpedia.org/resource/Vazhinka_River"	"Важинка"		"http://dbpedia.org/resource/Category:Neva_basin"
"http://dbpedia.org/resource/Vazhinka_River"	"Важинка"		"http://dbpedia.org/resource/Category:Rivers_of_Leningrad_Oblast"
"http://dbpedia.org/resource/Vazhinka_River"	"Важинка"		"http://dbpedia.org/resource/Category:Rivers_of_the_Republic_of_Karelia"
"http://dbpedia.org/resource/Vazhinka_River"	"Важинка"		"http://dbpedia.org/resource/Category:Neva_basin"
"http://dbpedia.org/resource/Vazhinka_River"	"Важинка"		"http://dbpedia.org/resource/Category:Rivers_of_Leningrad_Oblast"
"http://dbpedia.org/resource/Vazhinka_River"	"Важинка"		"http://dbpedia.org/resource/Category:Rivers_of_the_Republic_of_Karelia"
"http://dbpedia.org/resource/Vazuza_River"	"Вазуза"		"http://dbpedia.org/resource/Category:Rivers_of_Smolensk_Oblast"
"http://dbpedia.org/resource/Vazuza_River"	"Вазуза"		"http://dbpedia.org/resource/Category:Rivers_of_Tver_Oblast"
"http://dbpedia.org/resource/Vazuza_River"	"Вазуза"		"http://dbpedia.org/resource/Category:Rivers_of_Smolensk_Oblast"
"http://dbpedia.org/resource/Vazuza_River"	"Вазуза"		"http://dbpedia.org/resource/Category:Rivers_of_Tver_Oblast"
